transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T00945,U014,2021-04-16,Income,Bonus,64325.0,Cash,Lucknow,,secondary
T05059,U103,2021-04-16,Expense,Entertainment,183.0,Upi,Mumbai,,secondary
T04055,U019,2020-04-20,Expense,Utilities,96.0,Upi,Ahmedabad,,secondary
T03316,U154,2021-04-16,Expense,Food,256.0,Cash,Ahmedabad,,secondary
T06995,U026,2021-04-16,Expense,Utilities,97.0,Nan,Mumbai,,secondary
T06680,U119,2021-10-02,Expense,Entertainment,411.0,Bank Transfer,Kolkata,,secondary
T09097,U057,2021-04-16,Expense,Food,561.0,Bank Transsfer,Ahmedabad,,secondary
T04735,U102,2021-04-16,Expense,Utilities,519.0,Upi,Delhi,,secondary
T03753,U188,2022-12-11,Expense,Food,89.0,Cash,Delhi,,secondary
T08544,U166,2019-01-10,Expense,Rent,1406.0,Bank Transfer,Pune,,secondary
T06377,U137,2021-04-16,Expense,Food,1206.0,Card,Chennai,,secondary
T04259,U181,2021-04-16,Expense,Food,653.0,Cash,Bangalore,,secondary
T05646,U043,2021-04-16,Expense,Food,214.0,Upi,Delhi,,secondary
T12019_D1,U065,2022-06-13,Income,Other Income,48059.0,Card,Pune,,secondary
T03923,U049,2021-04-16,Expense,Rent,48.0,Card,Chennai,,secondary
T02984,U133,2021-04-16,Expense,Utilities,1191.0,Bank Transfer,Lucknow,,secondary
T03999,U110,2021-04-16,Expense,Ren,141.0,Card,Lucknow,,secondary
T05217,U006,2021-04-16,Expense,Rent,2654.0,Card,Bangalore,,secondary
T01334,U037,2020-03-01,Expense,Food,1110.0,Card,Bangalore,,secondary
T10241_D1,U139,2021-04-16,Expense,Utilities,305.0,Upi,Chennai,,secondary
T09239,U182,2021-04-16,Expense,Food,248.0,Bank Transfer,Hyderabad,,secondary
T07268,U123,2021-04-16,Expense,Rent,71.0,Bank Transfer,Mumbai,,secondary
T13737_D1,U080,2021-04-16,Expense,Food,1117.0,Bank Transfer,Lucknow,,secondary
T01914,U091,2020-04-10,Expense,Rent,370.0,Card,Bangalore,,secondary
T06802,U015,2021-04-16,Expense,Utillities,37.0,Cash,Delhi,,secondary
T04661,U096,2021-04-16,Expense,Food,169.0,Cash,Hyderabad,,secondary
T08077,U140,2020-12-27,Expense,Rent,350.0,Cash,Jaipur,,secondary
T11503_D1,U120,2021-04-16,Expense,Utilities,1191.0,Upi,Chennai,,secondary
T14469,U073,2021-04-16,Expense,Food,837.0,Bank Transfer,Hyderabad,,secondary
T13414_D1,U077,2021-04-16,Expense,Rent,364.0,Cassh,Ahmedabad,,secondary
T12654_D1,U187,2021-04-16,Expense,Rent,199.0,Upi,Unknown,,secondary
T07229,U138,2021-04-16,Income,Bonus,52130.0,Cash,Ahmedabad,,secondary
T07320,U152,2021-04-16,Income,Other Income,59641.0,Bank Transfer,Mumbai,,secondary
T14234,U060,2020-04-19,Expense,Rent,127.0,Card,Jaipur,,secondary
T00581,U187,2021-01-12,Expense,Food,135.0,Upi,Lucknow,,secondary
T14407,U077,2021-04-16,Expense,Entertaniment,205.0,Bank Transfer,Chennai,,secondary
T03627_D1,U162,2021-04-16,Expense,Entertainment,41.0,Upi,Chennai,,secondary
T09308,U118,2021-04-16,Expense,Entretainment,2447.0,Cash,Jaipur,,secondary
T03786,U007,2021-04-16,Expense,Rent,766.0,Bank Transfer,Chennai,,secondary
T08045,U159,2021-04-16,Expense,Food,1015.0,Card,Delhi,,secondary
T10144_D1,U105,2021-04-16,Expense,Utilities,87.0,Card,Mumbai,,secondary
T05026,U033,2021-04-16,Expense,Rent,562.0,Upi,Lucknow,,secondary
T13173_D1,U006,2021-04-16,Expense,Food,504.0,Bank Transfer,Unknown,,secondary
T09859,U101,2021-04-16,Expense,Food,1148.0,Nan,Unknown,,secondary
T00728,U135,2021-04-16,Expense,Rent,463.0,Card,Lucknow,,secondary
T13059_D1,U133,2021-04-16,Expense,Rent,1153.0,Nan,Kolkata,,secondary
T02013,U052,2022-09-09,Expense,Others,87.0,Bank Transfer,Hyderabad,,secondary
T05936,U125,2021-04-16,Expense,Utilities,347.0,Bank Transfer,Ahmedabad,,secondary
T00130,U166,2021-04-16,Income,Salary,55185.0,Upi,Chennai,,secondary
T05463,U158,2021-04-16,Expense,Food,108.0,Bank Transferr,Lucknow,,secondary
T12267_D1,U044,2021-04-16,Expense,Rent,841.0,Cash,Bangalore,,secondary
T07519,U090,2021-04-16,Income,Other Income,68542.0,Bank Transfer,Bangalore,,secondary
T07092,U042,2021-04-16,Expense,Food,162.0,Cash,Delhi,,secondary
T02424,U079,2021-04-16,Expense,Food,898.0,Bank Transfer,Jaipur,,secondary
T09314,U047,2021-04-16,Income,Other Income,46592.0,Cash,Bangalore,,secondary
T05542,U039,2021-04-16,Income,Salary,67973.0,Upi,Chennai,,secondary
T14263,U070,2021-04-16,Income,Other Income,65143.0,Bank Transfer,Delhi,,secondary
T08310,U163,2021-04-16,Expense,Rent,249.0,Card,Hyderabad,,secondary
T14596,U028,2021-04-16,Income,Salary,64366.0,Bank Transfer,Kolkata,,secondary
T03743,U051,2021-04-16,Expense,Ofod,1551.0,Upi,Delhi,,secondary
T03711,U117,2021-04-16,Expense,Travel,560.0,Upi,Pune,,secondary
T00393,U098,2021-04-16,Expense,Utilities,928.0,Upi,Pune,,secondary
T05662,U036,2021-04-16,Expense,Rent,457.0,Cash,Hyderabad,,secondary
T04445,U099,2021-04-16,Expense,Travel,152.0,Card,Bangalore,,secondary
T01389,U098,2021-04-16,Expense,Entertainment,344.0,Upi,Pune,,secondary
T02777,U037,2021-04-16,Expense,Travel,69.0,Nan,Pune,,secondary
T11078_D1,U027,2022-11-28,Expense,Food,112.0,Upi,Mumbai,,secondary
T13404_D2,U176,2021-12-29,Expense,Food,1308.0,Bank Transfer,Lucknow,,secondary
T12177_D1,U136,2022-05-14,Expense,Rent,1865.0,Cash,Lucknow,,secondary
T03468,U131,2019-11-25,Expense,Food,289.0,Bank Transfer,Bangalore,,secondary
T01486,U018,2020-03-26,Expense,Travel,1708.0,Card,Kolkata,,secondary
T09472,U127,2022-01-21,Expense,Food,170.0,Cash,Mumbai,,secondary
T07589,U092,2020-11-16,Expense,Food,483.0,Bank Transfer,Chennai,,secondary
T12905_D1,U112,2019-04-04,Expense,Education,140759.86999999106,Cash,Ahmedabad,,secondary
T14740,U131,2021-04-16,Expense,Utilities,1793.0,Bank Transfer,Ahmedabad,,secondary
T02164,U010,2021-04-16,Income,Bonnus,90174.0,Card,Chennai,,secondary
T04073,U144,2022-12-24,Expense,Utilities,135.0,Cash,Lucknow,,secondary
T01773,U092,2021-04-16,Expense,Food,251.0,Bank Transfer,Delhi,,secondary
T11292_D1,U084,2021-04-16,Expense,Rent,520.0,Cash,Kolkata,,secondary
T00438,U181,2020-01-05,Expense,Rent,171.0,Bank Transfer,Jaipur,,secondary
T00453,U085,2020-01-10,Expense,Food,450.0,Bank Transfer,Delhi,,secondary
T04116,U003,2019-03-30,Expense,Rent,1220.0,Upi,Pune,,secondary
T08842,U184,2019-03-13,Income,Bonus,2325.0,Bank Transfer,Unknown,,secondary
T11971_D1,U023,2021-04-16,Expense,Travel,1675.0,Card,Bangalore,,secondary
T11716_D1,U127,2021-06-18,Expense,Foood,1292.0,Bank Transfer,Mumbai,,secondary
T10597_D1,U192,2019-03-21,Expense,Food,1751.0,Bank Transfer,Lucknow,,secondary
T03252,U143,2021-04-16,Expense,Food,3884.0,Cash,Jaipur,,secondary
T03081,U134,2021-04-16,Income,Other Income,52781.0,Card,Pune,,secondary
T04712,U005,2021-04-16,Expense,Entertainment,334.0,Bank Transfer,Jaipur,,secondary
T13599_D1,U047,2021-04-16,Expense,Food,382.0,Card,Mumbai,,secondary
T14138,U143,2021-04-16,Expense,Rent,445.0,Card,Hyderabad,,secondary
T13739_D1,U105,2021-04-16,Expense,Rent,96.0,Upi,Lucknow,,secondary
T12046_D2,U005,2021-04-16,Expense,Rent,1550.0,Bank Transfer,Lucknow,,secondary
T09547,U142,2021-04-16,Expense,Others,278.0,Upi,Kolkata,,secondary
T07273,U030,2021-04-16,Expense,Travel,84.0,Bank Transfer,Pune,,secondary
T07550,U094,2021-04-16,Expense,Food,188.0,Card,Jaipur,,secondary
T09391,U141,2021-04-16,Expense,Food,164.0,Upi,Jaipur,,secondary
T00696,U159,2021-04-16,Expense,Food,44.0,Bank Transfer,Jaipur,,secondary
T09990,U179,2021-04-16,Expense,Rent,167.0,Upi,Delhi,,secondary
T10057_D1,U190,2021-04-16,Expense,Food,69.0,Upi,Mumbai,,secondary
T04835,U106,2022-07-27,Expense,Food,1090.0,Cash,Hyderabad,,secondary
T11120_D1,U145,2021-04-16,Expense,Education,1439.0,Bank Transfer,Hyderabad,,secondary
T02282,U184,2021-04-16,Expense,Savings,747.0,Bank Transfer,Bangalore,,secondary
T02735,U166,2021-04-16,Expense,Utilities,1293.0,Bank Transfer,Hyderabad,,secondary
T02831,U036,2020-11-29,Expense,Food,4493.0,Bank Transfer,Lucknow,,secondary
T12740_D1,U108,2021-04-16,Expense,Nan,335.0,Upi,Pune,,secondary
T02605_D1,U145,2021-09-06,Expense,Rent,33.0,Card,Delhi,,secondary
T11421_D1,U166,2021-04-16,Income,Other Income,75646.0,Upi,Lucknow,,secondary
T12477_D1,U108,2020-09-14,Expense,Utilities,1302.0,Card,Chennai,,secondary
T06506,U147,2021-04-16,Income,Other Income,55860.0,Bank Transfer,Jaipur,,secondary
T06562,U132,2021-04-16,Expense,Others,164.0,Cash,Chennai,,secondary
T01095,U189,2022-02-26,Income,Bonus,57598.0,Cash,Kolkata,,secondary
T10710_D1,U131,2021-04-16,Expense,Utilities,233.0,Bank Transfer,Chennai,,secondary
T04905,U070,2022-11-13,Expense,Food,567.0,Bank Transfer,Bangalore,,secondary
T06019,U095,2021-04-16,Income,Alary,55614.0,Cash,Chennai,,secondary
T11543_D1,U047,2021-04-16,Income,Salary,76398.0,Upi,Hyderabad,,secondary
T13215_D1,U034,2021-04-16,Expense,Rent,140.0,Bank Transfer,Lucknow,,secondary
T11977_D1,U061,2021-04-16,Expense,Travel,273.0,Bank Transfer,Lucknow,,secondary
T01872,U177,2022-07-14,Expense,Others,2325.0,Card,Mumbai,,secondary
T08905,U121,2021-07-10,Expense,Entertainment,232.0,Bank Transfer,Delhi,,secondary
T08567,U098,2021-04-16,Expense,Entertainment,2291.0,Upi,Mumbai,,secondary
T04292,U191,2021-04-16,Expense,Rent,121.0,Upi,Jaipur,,secondary
T02886,U082,2021-04-16,Expense,Food,287.0,Upi,Mumbai,,secondary
T01502,U113,2021-04-16,Expense,Food,508.0,Upi,Ahmedabad,,secondary
T13188_D1,U192,2021-04-16,Expense,Others,27.0,Upi,Jaipur,,secondary
T08249,U005,2021-04-16,Expense,Rent,181.0,Cash,Ahmedabad,,secondary
T00031,U065,2021-04-16,Income,Other Income,53739.0,Cash,Chennai,,secondary
T09699,U085,2021-04-16,Expense,Food,566.0,Cash,Chennai,,secondary
T04900,U103,2021-04-16,Expense,Savings,67.0,Cash,Pune,,secondary
T09386,U086,2021-04-16,Expense,Food,150.0,Cash,Hyderabad,,secondary
T08364,U063,2019-08-24,Expense,Utilities,643.0,Card,Lucknow,,secondary
T05428,U134,2021-04-16,Expense,Travel,466.0,Cash,Hyderabad,,secondary
T06851,U016,2021-04-16,Expense,Food,78.0,Card,Jaipur,,secondary
T02989,U009,2021-04-16,Expense,Rent,507.0,Card,Ahmedabad,,secondary
T05877,U184,2021-04-16,Expense,Rent,110.0,Cash,Ahmedabad,,secondary
T00089,U125,2022-07-20,Expense,Rent,158.0,Upi,Lucknow,,secondary
T04913,U014,2021-04-16,Income,Salary,42776.0,Cash,Hyderabad,,secondary
T09736,U114,2021-04-16,Expense,Entertainment,77.0,Card,Mumbai,,secondary
T08581,U063,2021-04-16,Expense,Rent,199.0,Cash,Mumbai,,secondary
T06920,U117,2021-04-16,Income,Salary,41718.0,Cah,Pune,,secondary
T14066,U069,2021-04-16,Expense,Food,1662.0,Card,Mumbai,,secondary
T12444_D1,U133,2020-10-04,Expense,Rent,995.0,Upi,Delhi,,secondary
T01856,U134,2021-04-16,Expense,Food,298.0,Cash,Kolkata,,secondary
T05210,U191,2021-04-16,Expense,Utilities,475.0,Card,Jaipur,,secondary
T07346,U025,2021-04-16,Expense,Travel,1085.0,Card,Pune,,secondary
T08272,U148,2021-04-16,Expense,Entertainment,220.0,Upi,Kolkata,,secondary
T00552,U079,2021-04-16,Expense,Food,313.0,Upi,Chennai,,secondary
T09900,U038,2022-09-30,Expense,Rent,72.0,Card,Lucknow,,secondary
T01351,U129,2021-04-16,Income,Bonus,26981.0,Cash,Chennai,,secondary
T12793_D1,U089,2021-04-16,Expense,Travel,165.0,Card,Lucknow,,secondary
T11133_D1,U089,2022-11-09,Income,Other Income,72521.0,Bank Transfer,Pune,,secondary
T12443_D1,U140,2021-04-16,Income,Salary,2325.0,Cash,Bangalore,,secondary
T07269,U150,2021-04-16,Expense,Rent,648.0,Ash,Jaipur,,secondary
T05622,U097,2021-04-16,Expense,Rent,123.0,Cash,Bangalore,,secondary
T09495,U066,2021-04-16,Expense,Utilities,965.0,Card,Delhi,,secondary
T07884,U045,2021-04-16,Expense,Travel,896.0,Cash,Delhi,,secondary
T03062,U049,2021-04-16,Expense,Food,119.0,Upi,Delhi,,secondary
T05515,U162,2021-04-16,Expense,Education,5473.0,Upi,Mumbai,,secondary
T07329,U123,2021-04-16,Expense,Food,1212.0,Upi,Jaipur,,secondary
T00485,U155,2021-04-16,Income,Other Income,58123.0,Cash,Bangalore,,secondary
T05281,U072,2021-04-16,Expense,Food,45.0,Bank Transfer,Lucknow,,secondary
T12260_D1,U161,2021-04-08,Expense,Food,876.0,Bank Transfer,Delhi,,secondary
T01096,U013,2021-04-16,Expense,Utiilities,3315.0,Upi,Mumbai,,secondary
T04757,U151,2021-04-16,Expense,Food,273.0,Cash,Chennai,,secondary
T05002,U120,2021-04-16,Expense,Savings,280.0,Card,Mumbai,,secondary
T12272_D1,U041,2021-04-16,Expense,Travel,30.0,Bank Transfer,Hyderabad,,secondary
T04504,U133,2021-04-16,Expense,Rent,2424.0,Bank Transfer,Mumbai,,secondary
T12836_D2,U187,2021-04-16,Income,Salary,56426.0,Card,Ahmedabad,,secondary
T12757_D1,U176,2021-04-16,Expense,Savings,93.0,Bank Transfer,Bangalore,,secondary
T01418,U067,2022-10-09,Income,Salary,64550.0,Bank Transfer,Ahmedabad,,secondary
T07476,U192,2021-04-16,Income,Other Income,57820.0,Cash,Kolkata,,secondary
T05997,U121,2021-04-16,Expense,Food,881.0,Bank Transfer,Hyderabad,,secondary
T14032,U144,2021-04-16,Expense,Travel,140759.86999999106,Bank Transfer,Unknown,,secondary
T05163,U009,2021-04-16,Expense,Rent,2285.0,Bank Transfer,Pune,,secondary
T14265,U082,2021-04-16,Expense,Rent,135.0,Upi,Jaipur,,secondary
T12405_D2,U059,2021-04-16,Expense,Nan,1116.0,Cash,Jaipur,,secondary
T12539_D1,U141,2021-04-16,Expense,Travel,107.0,Bank Transfer,Hyderabad,,secondary
T10154_D1,U060,2021-04-16,Expense,Utiities,430.0,Card,Chennai,,secondary
T03020,U008,2021-04-16,Expense,Food,143.0,Cash,Unknown,,secondary
T01853,U159,2021-04-06,Expense,Rent,325.0,Cash,Lucknow,,secondary
T09299,U065,2021-04-16,Expense,Utilities,1185.0,Upi,Delhi,,secondary
T01847,U135,2021-04-16,Expense,Food,1044.0,Card,Ahmedabad,,secondary
T05716,U010,2021-04-16,Expense,Savings,652.0,Card,Bangalore,,secondary
T00188,U053,2021-04-16,Expense,Rent,70.0,Card,Jaipur,,secondary
T13528_D1,U069,2021-04-16,Income,Other Income,63469.0,Bank Transfer,Hyderabad,,secondary
T14825,U159,2021-04-16,Expense,Education,15.0,Cash,Chennai,,secondary
T10932_D1,U149,2021-04-16,Expense,Rent,1431.0,Bank Transfer,Jaipur,,secondary
T12587_D1,U054,2021-07-30,Expense,Ent,150.0,Upi,Mumbai,,secondary
T14782,U152,2021-04-16,Expense,Foo,2325.0,Bank Transfer,Ahmedabad,,secondary
T02879,U168,2021-04-16,Expense,Food,10993.0,Ui,Mumbai,,secondary
T05434,U044,2021-04-16,Expense,Rent,299.0,Bank Transfer,Jaipur,,secondary
T05961,U034,2021-04-16,Expense,Food,1842.0,Bank Transfer,Mumbai,,secondary
T14917,U155,2019-08-11,Expense,Entertainment,116.0,Nan,Jaipur,,secondary
T02094,U116,2021-04-16,Expense,Education,962.0,Card,Pune,,secondary
T14535,U182,2021-04-16,Expense,Asvings,1655.0,Card,Bangalore,,secondary
T01398,U020,2021-04-16,Expense,Nan,802.0,Upi,Lucknow,,secondary
T03682,U036,2021-04-16,Expense,Food,1641.0,Card,Mumbai,,secondary
T04098,U008,2021-04-16,Expense,Entertainment,168.0,Crad,Ahmedabad,,secondary
T14724,U134,2021-04-16,Expense,Thers,31.0,Upi,Hyderabad,,secondary
T05786,U082,2021-04-16,Income,Salary,82599.0,Bank Transfer,Kolkata,,secondary
T14292,U036,2019-12-05,Expense,Rent,158.0,Upi,Kolkata,,secondary
T04497,U171,2021-04-16,Expense,Travel,24.0,Cash,Kolkata,,secondary
T08773,U001,2021-04-16,Income,Other Income,82748.0,Bank Transfer,Mumbai,,secondary
T05391,U153,2021-04-16,Expense,Travel,259.0,Card,Delhi,,secondary
T00054,U018,2020-10-24,Expense,Travel,42.0,Upi,Lucknow,,secondary
T03734,U029,2021-04-16,Expense,Food,195.0,Card,Mumbai,,secondary
T10860_D1,U129,2021-04-16,Expense,Utilities,118.0,Cash,Ahmedabad,,secondary
T00736,U086,2021-07-21,Expense,Ret,538.0,Upi,Mumbai,,secondary
T03607,U182,2022-07-02,Income,Salary,76047.0,Cash,Lucknow,,secondary
T04107,U186,2021-04-16,Expense,Rent,170.0,Upi,Mumbai,,secondary
T12039_D1,U159,2020-10-10,Expense,Others,421.0,Bank Transfer,Bangalore,,secondary
T03245,U008,2020-07-08,Expense,Entertainment,1344.0,Card,Ahmedabad,,secondary
T01848,U053,2021-04-16,Expense,Rent,273.0,Cash,Mumbai,,secondary
T03769,U065,2019-01-30,Expense,Savings,769.0,Bank Transfer,Kolkata,,secondary
T07834,U002,2021-04-16,Expense,Rrent,80.0,Bank Transfer,Bangalore,,secondary
T06495,U060,2021-04-16,Expense,Rent,388.0,Card,Kolkata,,secondary
T05770,U065,2021-04-16,Expense,Rent,132.0,Cash,Mumbai,,secondary
T07564,U179,2020-08-21,Expense,Travel,617.0,Card,Kolkata,,secondary
T04843,U015,2021-04-16,Expense,Food,188.0,Bank Transfer,Delhi,,secondary
T00564,U105,2021-04-16,Expense,Savings,127.0,Bank Transfer,Bangalore,,secondary
T02960,U159,2019-02-22,Expense,Entertainment,325.0,Card,Hyderabad,,secondary
T08691,U146,2021-04-16,Expense,Utilities,1033.0,Bank Transfer,Ahmedabad,,secondary
T14281,U136,2021-04-16,Income,Salary,61319.0,Card,Bangalore,,secondary
T11733_D1,U077,2021-02-17,Expense,Health,103.0,Upi,Delhi,,secondary
T02387,U161,2019-02-26,Income,Bonus,76988.0,Nan,Ahmedabad,,secondary
T06919,U080,2021-04-16,Expense,Rent,46.0,Uip,Mumbai,,secondary
T13070_D1,U147,2021-04-16,Expense,Ren,244.0,Card,Pune,,secondary
T09433,U159,2021-04-16,Expense,Food,1607.0,Card,Jaipur,,secondary
T03982,U010,2020-06-29,Expense,Rent,2608.0,Cash,Bangalore,,secondary
T09959,U130,2021-04-16,Expense,Travel,3171.0,Card,Lucknow,,secondary
T10462_D1,U057,2021-07-10,Expense,Food,148.0,Cash,Mumbai,,secondary
T04573,U176,2021-04-16,Expense,Food,136.0,Upi,Chennai,,secondary
T12648_D1,U106,2022-10-26,Expense,Utilities,317.0,Card,Jaipur,,secondary
T12482_D1,U029,2021-04-16,Expense,Food,3880.0,Cash,Kolkata,,secondary
T12179_D1,U111,2021-04-16,Expense,Utilities,517.0,Cash,Kolkata,,secondary
T08301,U171,2021-04-16,Income,Other Income,81520.0,Upi,Kolkata,,secondary
T08642,U084,2021-04-16,Expense,Food,312.0,Cash,Mumbai,,secondary
T08873,U191,2021-04-16,Income,Other Income,55400.0,Card,Mumbai,,secondary
T01178,U192,2021-04-16,Expense,Rent,1731.0,Upi,Hyderabad,,secondary
T00246,U040,2019-01-27,Expense,Others,571.0,Upi,Lucknow,,secondary
T00621,U060,2019-04-05,Expense,Rent,182.0,Bank Transfer,Kolkata,,secondary
T03905,U137,2021-04-16,Expense,Food,445.0,Cash,Bangalore,,secondary
T12766_D1,U129,2021-04-16,Expense,Travel,581.0,Cash,Chennai,,secondary
T09119,U018,2019-05-25,Expense,Entertainment,583.0,Card,Ahmedabad,,secondary
T07216,U168,2021-10-18,Expense,Savings,72.0,Cash,Jaipur,,secondary
T12031_D1,U094,2022-04-21,Expense,Ret,1015.0,Card,Jaipur,,secondary
T10090_D1,U023,2021-04-16,Expense,Rennt,227.0,Crad,Bangalore,,secondary
T06595,U048,2021-05-10,Expense,Food,2210.0,Bank Transfer,Bangalore,,secondary
T13529_D1,U163,2021-10-04,Expense,Entertainment,1139.0,Upi,Jaipur,,secondary
T04365,U107,2021-04-16,Expense,Education,351.0,Cash,Ahmedabad,,secondary
T04326,U042,2021-04-16,Expense,Health,236.0,Bank Transfer,Bangalore,,secondary
T08730,U035,2021-04-16,Income,Salary,55731.0,Bank Transfer,Delhi,,secondary
T10287_D1,U023,2021-04-16,Income,Other Income,57547.0,Bank Transfer,Delhi,,secondary
T06076,U115,2021-04-16,Expense,Rent,96.0,Bank Transfer,Kolkata,,secondary
T03625,U145,2021-04-16,Expense,Travel,232.0,Bank Transfer,Mumbai,,secondary
T10220_D1,U008,2022-07-04,Expense,Rent,493.0,Bank Transfer,Delhi,,secondary
T03285,U185,2021-04-16,Expense,Food,337.0,Cash,Mumbai,,secondary
T03133,U099,2021-04-16,Expense,Food,290.0,Upi,Lucknow,,secondary
T00682,U087,2022-01-18,Expense,Entertainment,755.0,Bank Ttransfer,Ahmedabad,,secondary
T06932,U085,2020-08-22,Income,Other Income,75170.0,Card,Mumbai,,secondary
T11395_D1,U041,2021-04-16,Income,Bonus,53536.0,Cash,Mumbai,,secondary
T13570_D1,U122,2021-04-16,Expense,Food,1276.0,Nan,Delhi,,secondary
T09881,U059,2021-04-16,Expense,Nan,556.0,Upi,Mumbai,,secondary
T11704_D1,U122,2021-04-16,Expense,Health,892.0,Card,Pune,,secondary
T03688,U047,2021-04-16,Expense,Food,477.0,Bank Transfer,Bangalore,,secondary
T03993,U086,2020-07-12,Expense,Food,836.0,Bank Transfer,Unknown,,secondary
T03946,U151,2021-04-16,Expense,Entertainment,1057.0,Upi,Bangalore,,secondary
T02568,U151,2021-04-16,Expense,Educatio,258.0,Cash,Ahmedabad,,secondary
T03028,U072,2021-04-16,Income,Other Income,36178.0,Upi,Unknown,,secondary
T13683_D1,U129,2021-04-16,Expense,Others,694.0,Bank Transfer,Mumbai,,secondary
T08628,U070,2021-08-23,Expense,Education,1733.0,Card,Kolkata,,secondary
T00778,U184,2021-04-16,Expense,Entertainment,282.0,Cash,Mumbai,,secondary
T14882,U155,2021-04-16,Expense,Education,130.0,Upi,Kolkata,,secondary
T09426,U134,2022-02-09,Expense,Others,764.0,Upi,Jaipur,,secondary
T00422,U023,2020-11-13,Expense,Utilities,357.0,Bank Transfer,Lucknow,,secondary
T01721,U071,2022-03-05,Expense,Food,6.0,Bank Transfer,Lucknow,,secondary
T03172,U099,2021-04-16,Expense,Travel,602.0,Bank Transfer,Delhi,,secondary
T13040_D1,U154,2021-04-16,Expense,Rent,1919.0,Card,Jaipur,,secondary
T07175,U176,2019-09-26,Expense,Food,4228.0,Cash,Pune,,secondary
T10711_D1,U082,2021-04-16,Expense,Ffood,2913.0,Nan,Lucknow,,secondary
T12876_D1,U141,2019-09-08,Income,Other Income,64776.0,Bank Transfer,Unknown,,secondary
T03127,U169,2021-04-16,Income,Salary,72106.0,Card,Pune,,secondary
T10145_D1,U013,2020-06-06,Expense,Rent,177.0,Cash,Kolkata,,secondary
T02055,U139,2020-08-25,Income,Other Income,48300.0,Card,Mumbai,,secondary
T00131,U021,2021-04-16,Expense,Rent,610.0,Cash,Chennai,,secondary
T13579_D1,U118,2020-03-29,Expense,Health,2797.0,Bank Transfer,Jaipur,,secondary
T11147_D1,U096,2021-04-16,Expense,Food,130.0,Upi,Hyderabad,,secondary
T10607_D1,U185,2021-04-16,Expense,Food,1330.0,Cash,Jaipur,,secondary
T03213,U055,2019-03-07,Expense,Food,4515.0,Bank Transfer,Lucknow,,secondary
T13349_D1,U133,2021-04-16,Expense,Travel,70.0,Card,Kolkata,,secondary
T05099,U111,2021-04-16,Expense,Travel,201.0,Upi,Kolkata,,secondary
T06730,U122,2021-04-16,Expense,Utilities,1325.0,Card,Pune,,secondary
T08033,U075,2021-04-16,Expense,Food,194.0,Card,Lucknow,,secondary
T11383_D1,U192,2019-03-30,Expense,Rent,1427.0,Upi,Hyderabad,,secondary
T04589,U147,2021-04-16,Expense,Rent,786.0,Upi,Lucknow,,secondary
T08065,U064,2022-11-25,Expense,Food,680.0,Nan,Lucknow,,secondary
T02747,U027,2021-04-16,Expense,Rent,1201.0,Card,Delhi,,secondary
T13032_D1,U093,2021-04-16,Expense,Savings,1964.0,Bank Transfer,Bangalore,,secondary
T00855,U022,2021-04-16,Expense,Entertainment,682.0,Nan,Chennai,,secondary
T01947,U091,2021-04-16,Expense,Food,129.0,Bank Transfer,Unknown,,secondary
T08884,U107,2021-04-16,Expense,Travel,1017.0,Upi,Bangalore,,secondary
T00942,U184,2021-04-16,Expense,Travel,28.0,Cash,Delhi,,secondary
T13184_D2,U100,2021-04-16,Expense,Food,566.0,Bank Transfer,Hyderabad,,secondary
T09633,U159,2021-04-16,Expense,Travel,41.0,Upi,Hyderabad,,secondary
T00802,U081,2021-04-16,Expense,Utilities,3159.0,Cash,Jaipur,,secondary
T02474,U125,2021-04-16,Expense,Food,521.0,Card,Ahmedabad,,secondary
T07648,U055,2021-04-16,Expense,Utilities,447.0,Bank Transfer,Delhi,,secondary
T07127,U008,2020-08-08,Expense,Health,107.0,Cash,Hyderabad,,secondary
T08783,U088,2021-04-16,Expense,Ren,203.0,Card,Bangalore,,secondary
T02349,U037,2021-04-16,Expense,Food,2242.0,Upi,Delhi,,secondary
T02733,U159,2020-03-04,Expense,Utilities,522.0,Card,Delhi,,secondary
T14599,U040,2021-04-16,Expense,Rent,443.0,Upi,Ahmedabad,,secondary
T06547,U075,2021-04-16,Expense,Travel,648.0,Cash,Jaipur,,secondary
T04628,U017,2021-04-16,Income,Other Income,55405.0,Cash,Jaipur,,secondary
T07624_D1,U031,2022-01-25,Expense,Education,437.0,Cash,Bangalore,,secondary
T12925_D1,U045,2019-01-14,Expense,Entertainment,1771.0,Card,Bangalore,,secondary
T09534,U032,2021-05-16,Expense,Rent,1803.0,Bank Transfer,Bangalore,,secondary
T13573_D1,U180,2021-04-16,Income,Salary,57373.0,Cash,Pune,,secondary
T05311,U174,2022-04-13,Expense,Others,319.0,Bank Transfer,Chennai,,secondary
T02921,U192,2021-06-11,Expense,Ohters,178.0,Bank Transfer,Hyderabad,,secondary
T07593,U110,2020-08-29,Expense,Food,1139.0,Cash,Jaipur,,secondary
T10183_D1,U096,2021-04-16,Expense,Rent,1064.0,Card,Delhi,,secondary
T12960_D1,U126,2021-04-16,Expense,Entertainment,199.0,Cash,Ahmedabad,,secondary
T10543_D1,U149,2021-04-16,Expense,Education,421.0,Nan,Mumbai,,secondary
T08377,U180,2021-04-16,Expense,Rent,39.0,Bank Transfer,Delhi,,secondary
