transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T02184,U144,2021-01-12,0,67,611.0,18,4,,secondary
T11218_D1,U165,2021-04-16,0,67,378.0,18,2,,secondary
T05119,U135,2022-12-05,1,11,41388.0,18,6,,secondary
T07448,U043,2021-04-16,0,127,196.0,42,5,,secondary
T06762,U034,2021-04-16,0,73,73.0,18,3,,secondary
T14606,U127,2021-04-16,0,127,619.0,49,0,,secondary
T08763,U008,2021-04-16,0,67,379.0,18,4,,secondary
T08339,U120,2021-04-16,0,67,21.0,55,8,,secondary
T07921,U171,2021-04-16,0,127,165.0,38,2,,secondary
T04036,U136,2021-04-16,1,106,81285.0,55,0,,secondary
T12113_D1,U106,2021-04-16,0,67,2855.0,55,3,,secondary
T12788_D1,U028,2021-04-16,0,127,1086.0,42,3,,secondary
T08049,U141,2021-04-16,0,113,124.0,18,0,,secondary
T03896,U026,2021-04-16,0,175,155.0,42,10,,secondary
T09029,U003,2022-09-24,0,151,53.0,42,1,,secondary
T07166,U057,2021-04-16,0,175,1318.0,52,5,,secondary
T05476,U068,2020-08-13,0,67,277.0,18,3,,secondary
T06046_D1,U175,2021-04-16,0,67,62.0,18,8,,secondary
T10602_D1,U183,2020-04-15,0,175,2325.0,18,7,,secondary
T03210,U185,2021-04-16,0,127,1680.0,38,4,,secondary
T06830,U034,2022-08-29,0,67,425.0,38,0,,secondary
T13368_D1,U008,2021-04-16,0,127,6262.0,42,4,,secondary
T04039_D1,U092,2022-09-29,0,199,97.0,42,1,,secondary
T13625_D1,U153,2021-04-16,0,67,152.0,18,4,,secondary
T08369,U172,2021-04-16,0,42,86.0,18,3,,secondary
T01980,U160,2021-04-16,0,127,473.0,18,9,,secondary
T13256_D1,U042,2021-04-16,0,73,1868.0,18,3,,secondary
T00269,U075,2021-04-16,0,113,360.0,38,5,,secondary
T00018,U067,2021-04-16,0,175,4410.0,42,2,,secondary
T06718,U169,2021-04-16,0,127,578.0,55,9,,secondary
T09344,U009,2021-04-16,0,67,2517.0,18,2,,secondary
T04875,U026,2021-04-16,1,141,46899.0,42,0,,secondary
T08445,U109,2021-04-16,0,42,176.0,42,8,,secondary
T04740,U137,2021-04-16,0,127,2879.0,42,8,,secondary
T01505,U130,2021-04-16,0,127,657.0,55,7,,secondary
T03470,U147,2021-04-16,0,67,738.0,18,2,,secondary
T14832,U133,2021-04-16,1,106,80324.0,42,5,,secondary
T07425,U096,2019-03-24,0,113,539.0,38,0,,secondary
T06367,U145,2019-01-26,0,42,966.0,18,0,,secondary
T12286_D1,U082,2021-08-05,0,67,2325.0,55,2,,secondary
T03536,U073,2021-04-16,0,127,484.0,42,6,,secondary
T02161,U020,2021-04-16,0,127,258.0,38,8,,secondary
T08277,U169,2021-04-16,0,158,609.0,42,10,,secondary
T05608,U183,2021-04-16,1,11,73995.0,55,2,,secondary
T01624,U107,2021-04-16,0,42,1942.0,18,7,,secondary
T01553,U037,2021-04-16,1,106,76976.0,18,3,,secondary
T00077,U023,2021-04-16,0,127,314.0,38,10,,secondary
T08192,U084,2021-04-16,0,67,263.0,38,3,,secondary
T12295_D1,U083,2021-04-16,0,175,390.0,42,0,,secondary
T14761,U175,2020-05-28,0,67,979.0,38,9,,secondary
T13291_D1,U180,2021-04-16,0,127,112.0,55,8,,secondary
T11285_D1,U044,2021-04-16,0,67,157.0,18,6,,secondary
T03958,U040,2021-04-16,0,67,562.0,55,0,,secondary
T14622,U191,2021-04-16,0,175,97.0,55,6,,secondary
T03500,U002,2021-05-08,0,67,649.0,42,3,,secondary
T01080,U009,2021-04-16,0,195,90.0,49,10,,secondary
T07275,U065,2021-04-16,0,67,1002.0,42,5,,secondary
T03915,U007,2021-04-16,1,106,53326.0,55,1,,secondary
T04944,U181,2021-04-16,0,195,4269.0,38,3,,secondary
T08975,U099,2021-04-16,0,175,441.0,42,0,,secondary
T14890,U185,2021-04-16,0,67,2325.0,49,0,,secondary
T14770,U115,2021-04-16,0,67,1326.0,18,6,,secondary
T14104,U172,2021-04-16,1,141,48547.0,55,4,,secondary
T13095_D1,U171,2021-04-16,0,127,371.0,42,3,,secondary
T03514,U020,2021-04-16,0,175,271.0,18,1,,secondary
T04118,U177,2022-08-08,0,195,1841.0,42,0,,secondary
T14537,U101,2019-06-05,0,175,1619.0,42,9,,secondary
T13738_D1,U091,2021-04-16,0,175,1120.0,38,3,,secondary
T08148,U183,2021-04-16,0,127,148.0,55,1,,secondary
T06768,U181,2021-04-16,0,127,14474.0,42,5,,secondary
T07326,U108,2021-04-16,0,67,722.0,18,4,,secondary
T13667_D1,U052,2021-04-16,0,67,2325.0,38,5,,secondary
T07272,U057,2020-05-29,0,67,284.0,55,6,,secondary
T09100,U018,2021-04-16,0,127,84.0,49,2,,secondary
T14692,U098,2021-04-16,0,127,72.0,55,6,,secondary
T03825,U109,2021-04-16,0,67,971.0,38,5,,secondary
T07922,U186,2021-04-16,0,195,190.0,55,8,,secondary
T04331,U102,2021-04-16,0,195,415.0,42,3,,secondary
T02198,U192,2021-04-16,0,127,208.0,18,9,,secondary
T03968,U062,2021-04-16,0,67,64.0,18,1,,secondary
T10421_D2,U186,2022-04-06,0,42,880.0,18,7,,secondary
T00219,U055,2021-04-16,0,195,1016.0,55,6,,secondary
T06423,U141,2021-04-16,0,42,95.0,55,10,,secondary
T03280,U044,2022-10-22,1,141,72905.0,38,10,,secondary
T13853_D1,U048,2021-04-16,0,132,2605.0,18,9,,secondary
T06171,U002,2021-04-16,0,154,881.0,55,5,,secondary
T08875,U096,2021-04-16,0,67,187.0,55,5,,secondary
T07881,U178,2021-04-16,0,67,434.0,42,2,,secondary
T13900_D1,U072,2021-04-16,0,127,298.0,55,1,,secondary
T11995_D1,U040,2019-11-27,0,151,1220.0,55,3,,secondary
T12565_D1,U185,2022-04-30,0,151,511.0,18,4,,secondary
T14374,U116,2022-01-18,0,175,563.0,38,8,,secondary
T09828,U008,2021-04-16,0,195,226.0,42,9,,secondary
T10254_D1,U106,2020-08-19,0,42,353.0,38,3,,secondary
T12221_D2,U093,2022-03-10,0,67,27.0,49,1,,secondary
T12740_D2,U123,2021-04-16,0,195,1789.0,42,5,,secondary
T10385_D1,U156,2022-12-28,1,11,55281.0,42,7,,secondary
T01473,U075,2021-04-16,0,24,537.0,38,1,,secondary
T14990,U182,2019-09-30,0,67,2716.0,18,5,,secondary
T01204,U062,2021-04-16,1,106,76542.0,18,10,,secondary
T14580,U088,2021-04-16,0,125,163.0,18,0,,secondary
T07411,U075,2021-04-16,0,128,40.0,18,1,,secondary
T06883,U002,2020-01-19,0,127,1475.0,38,3,,secondary
T07606,U129,2021-04-16,0,127,599.0,55,3,,secondary
T05665,U134,2021-04-16,0,151,205.0,42,7,,secondary
T11268_D1,U040,2021-04-16,1,106,60061.0,38,9,,secondary
T11264_D1,U107,2021-04-16,0,67,1054.0,55,7,,secondary
T03603,U078,2021-04-16,1,141,47390.0,18,2,,secondary
T10910_D2,U109,2021-04-16,0,195,2325.0,55,5,,secondary
T09009,U017,2020-09-16,0,175,1090.0,55,4,,secondary
T09772,U097,2021-04-20,0,42,357.0,18,5,,secondary
T01305,U184,2021-05-22,0,127,101.0,18,2,,secondary
T04939_D1,U181,2021-04-16,0,67,234.0,55,8,,secondary
T05392,U115,2021-04-16,0,67,76.0,42,8,,secondary
T08539,U191,2021-04-16,0,127,17.0,55,9,,secondary
T05329,U079,2021-04-16,0,67,317.0,18,3,,secondary
T01644,U187,2021-04-16,0,127,89.0,55,2,,secondary
T11183_D1,U010,2020-09-26,0,177,768.0,55,3,,secondary
T09026,U056,2021-04-16,0,113,1254.0,58,2,,secondary
T05135,U012,2021-04-16,0,175,151.0,38,1,,secondary
T06237,U161,2021-04-16,0,113,649.0,42,2,,secondary
T14136,U089,2020-07-10,0,67,551.0,38,9,,secondary
T01165,U035,2021-04-16,0,195,978.0,42,10,,secondary
T07225,U109,2021-04-16,0,127,1462.0,42,8,,secondary
T14405,U101,2021-04-16,0,175,161.0,38,3,,secondary
T01293,U105,2022-06-05,0,175,4344.0,38,3,,secondary
T04639,U161,2020-03-27,1,141,80182.0,18,2,,secondary
T09684,U065,2021-04-16,0,42,758.0,38,4,,secondary
T02358,U131,2021-12-08,0,127,368.0,42,6,,secondary
T14204,U091,2020-10-21,0,67,280.0,38,10,,secondary
T13565_D1,U093,2021-04-16,0,67,203.0,38,1,,secondary
T12642_D1,U173,2021-04-16,0,127,1264.0,55,1,,secondary
T03051,U041,2020-08-26,0,67,128.0,55,10,,secondary
T11249_D1,U108,2021-04-16,0,127,112.0,42,8,,secondary
T04662,U102,2021-04-16,0,127,245.0,55,4,,secondary
T00264,U063,2021-04-16,0,67,690.0,55,2,,secondary
T05421,U007,2021-04-16,1,141,62727.0,38,7,,secondary
T08574,U002,2021-04-16,0,67,386.0,18,10,,secondary
T08806,U156,2020-01-07,1,11,41195.0,18,5,,secondary
T08408,U102,2021-04-16,0,67,848.0,42,7,,secondary
T13332_D1,U138,2021-04-16,0,175,447.0,55,6,,secondary
T11756_D1,U184,2021-04-16,0,67,701.0,38,1,,secondary
T05199,U115,2021-04-16,0,67,61.0,38,9,,secondary
T06075,U116,2021-04-16,0,175,10.0,42,8,,secondary
T02836,U014,2021-04-16,0,67,122.0,18,4,,secondary
T03427,U103,2021-04-16,0,67,891.0,46,8,,secondary
T11058_D1,U087,2021-04-16,1,141,48798.0,18,0,,secondary
T03387,U188,2021-04-16,0,67,1535.0,55,4,,secondary
T09305,U182,2021-04-16,0,194,192.0,18,10,,secondary
T03404,U136,2022-04-17,0,73,550.0,38,3,,secondary
T09500,U128,2021-04-16,0,113,167.0,18,1,,secondary
T12637_D1,U001,2020-10-16,0,67,291.0,18,1,,secondary
T01694,U002,2019-06-25,0,67,108.0,42,5,,secondary
T05714,U085,2021-04-16,0,192,74.0,18,1,,secondary
T08047,U094,2019-09-19,1,11,35188.0,38,3,,secondary
T01347,U094,2022-08-17,1,14,48393.0,49,4,,secondary
T06284,U012,2022-10-30,0,127,538.0,38,9,,secondary
T03056,U011,2021-04-16,0,195,154.0,42,7,,secondary
T00033,U050,2021-04-16,1,11,87491.0,42,4,,secondary
T05902,U079,2021-12-23,0,67,311.0,18,9,,secondary
T00115,U056,2021-04-16,0,127,1019.0,38,7,,secondary
T06385,U187,2021-04-16,0,67,209.0,18,3,,secondary
T14180,U132,2022-01-20,1,141,61286.0,42,0,,secondary
T10529_D1,U191,2021-04-16,0,42,1453.0,55,6,,secondary
T11464_D1,U128,2021-04-16,1,106,26927.0,55,6,,secondary
T08779,U036,2021-04-16,0,113,272.0,42,3,,secondary
T01348,U174,2020-09-29,0,195,235.0,18,7,,secondary
T03790,U121,2021-04-16,0,127,346.0,55,7,,secondary
T09291,U075,2021-04-16,0,127,337.0,55,4,,secondary
T05460,U150,2020-05-09,0,73,116.0,13,8,,secondary
T08586,U192,2021-04-16,0,127,573.0,18,7,,secondary
T13250_D1,U130,2020-07-02,0,42,5271.0,42,3,,secondary
T09331,U010,2020-11-15,1,141,55445.0,42,8,,secondary
T14927,U172,2021-04-16,0,175,3089.0,18,0,,secondary
T01414,U166,2021-04-16,0,67,153.0,18,2,,secondary
T02446,U138,2021-04-16,1,106,39551.0,42,0,,secondary
T05948,U077,2021-04-16,0,127,7661.0,55,5,,secondary
T11670_D1,U134,2021-04-16,0,127,327.0,18,5,,secondary
T08087,U006,2021-04-16,0,175,164.0,18,7,,secondary
T07321,U131,2021-04-16,0,195,162.0,49,5,,secondary
T10521_D1,U172,2021-04-16,0,195,457.0,18,10,,secondary
T14479,U122,2021-04-16,0,175,197.0,38,5,,secondary
T09902,U109,2019-05-08,0,127,142.0,38,1,,secondary
T09176,U018,2021-04-16,0,24,406.0,55,9,,secondary
T14957,U181,2021-01-14,1,106,58349.0,55,3,,secondary
T08361,U189,2021-04-16,0,175,1859.0,49,9,,secondary
T05718,U003,2021-04-16,0,127,335.0,38,5,,secondary
T08746,U090,2021-04-16,0,67,722.0,18,9,,secondary
T14641,U026,2021-04-16,0,127,965.0,54,8,,secondary
T13174_D1,U076,2021-04-16,0,195,1247.0,38,6,,secondary
T01409,U046,2021-04-16,0,195,1446.0,42,3,,secondary
T13880_D1,U157,2019-07-10,0,67,2829.0,55,0,,secondary
T06636,U137,2021-04-16,0,67,1090.0,42,6,,secondary
T09446,U084,2021-04-16,0,195,65.0,55,1,,secondary
T00750,U125,2021-10-10,1,141,73216.0,18,2,,secondary
T13091_D1,U192,2021-04-16,1,11,76940.0,49,5,,secondary
T03129,U138,2021-10-26,0,67,2325.0,18,9,,secondary
T02788,U079,2021-04-16,0,113,595.0,42,9,,secondary
T12334_D1,U166,2021-04-16,0,127,538.0,49,3,,secondary
T13236_D1,U103,2022-01-16,1,141,53397.0,38,9,,secondary
T05880,U118,2021-04-16,0,127,628.0,55,3,,secondary
T00667,U092,2020-10-30,0,175,2579.0,55,3,,secondary
T12651_D1,U047,2022-06-17,0,127,298.0,55,9,,secondary
T10872_D1,U154,2021-04-16,0,195,562.0,18,5,,secondary
T01136,U115,2021-04-16,1,141,67595.0,49,8,,secondary
T00529,U173,2021-04-16,0,127,1696.0,42,5,,secondary
T14835,U184,2021-04-16,0,195,226.0,55,8,,secondary
T14148,U186,2022-09-11,1,11,38518.0,55,4,,secondary
T04444,U177,2019-10-05,0,113,399.0,18,2,,secondary
T10253_D1,U084,2021-04-16,0,67,101.0,38,9,,secondary
T08678,U014,2021-04-16,1,141,64018.0,18,9,,secondary
T03592,U133,2021-04-16,0,113,101.0,38,6,,secondary
T13858_D1,U183,2021-04-16,0,127,106.0,49,6,,secondary
T07412,U022,2021-04-16,0,195,20.0,42,2,,secondary
T06245,U039,2021-07-02,0,127,2325.0,38,8,,secondary
T14389,U064,2021-04-16,1,11,80884.0,42,9,,secondary
T13756_D1,U031,2021-04-16,1,141,75757.0,18,9,,secondary
T14719,U131,2021-04-16,0,151,325.0,38,0,,secondary
T00862,U122,2021-04-16,1,11,84260.0,55,6,,secondary
T02782,U107,2021-12-21,0,73,322.0,42,3,,secondary
T04200,U124,2021-04-16,0,65,700.0,42,4,,secondary
T12056_D1,U009,2021-04-16,0,113,340.0,18,9,,secondary
T11110_D1,U092,2021-05-23,0,67,1156.0,42,1,,secondary
T08776,U161,2021-04-16,0,83,169.0,38,9,,secondary
T14346,U067,2021-04-16,0,42,65.0,55,10,,secondary
T00926,U061,2021-07-14,0,67,1837.0,52,5,,secondary
T01549,U140,2021-04-16,0,127,462.0,18,3,,secondary
T01598,U179,2021-04-16,0,175,10535.0,18,1,,secondary
T07143,U115,2022-10-29,0,195,361.0,38,2,,secondary
T01468,U185,2021-11-29,0,42,572.0,55,1,,secondary
T13620_D1,U039,2021-04-16,0,67,139.0,55,3,,secondary
T03289,U012,2021-04-16,0,127,245.0,55,7,,secondary
T07390,U024,2019-04-25,1,94,95298.0,49,7,,secondary
T05574,U063,2021-04-01,0,42,1241.0,42,3,,secondary
T07117,U091,2021-04-16,0,127,130.0,55,6,,secondary
T07566,U161,2021-04-16,1,106,49051.0,18,6,,secondary
T12554_D2,U069,2021-01-14,0,24,2325.0,42,4,,secondary
T01526,U146,2021-04-16,0,175,140759.86999999106,38,5,,secondary
T14967,U093,2021-04-16,0,127,311.0,42,5,,secondary
T07706,U096,2021-04-24,0,67,260.0,55,2,,secondary
T08419,U077,2021-04-16,0,181,3043.0,18,0,,secondary
T06477,U024,2021-04-16,0,67,1615.0,38,5,,secondary
T09221,U125,2021-04-16,1,141,80279.0,18,2,,secondary
T12096_D1,U095,2021-04-16,0,67,147.0,42,9,,secondary
T04124,U110,2021-04-16,0,67,143.0,42,4,,secondary
T12077_D1,U116,2021-04-16,0,127,121.0,18,9,,secondary
T08748,U112,2021-04-16,0,67,168.0,55,2,,secondary
T02138,U099,2019-07-15,0,67,3538.0,18,7,,secondary
T08072,U122,2021-01-04,0,127,861.0,18,4,,secondary
T14444,U099,2021-04-16,0,67,245.0,38,4,,secondary
T01341,U192,2021-04-16,0,127,113.0,18,9,,secondary
T07585,U085,2021-04-16,0,67,4142.0,38,4,,secondary
T03687,U143,2021-04-16,1,11,38269.0,18,0,,secondary
T02880,U134,2020-10-08,0,67,137.0,18,5,,secondary
T06442,U053,2021-04-16,0,151,242.0,18,9,,secondary
T13956_D1,U004,2021-04-16,0,73,195.0,18,8,,secondary
T00708,U168,2019-11-21,0,195,261.0,42,9,,secondary
T14516,U045,2021-04-16,0,81,44.0,38,3,,secondary
T00490,U091,2019-07-20,0,127,388.0,18,3,,secondary
T03729,U144,2021-04-16,1,106,64618.0,42,4,,secondary
T11851_D2,U016,2021-04-16,1,11,49797.0,55,4,,secondary
T00292,U126,2021-04-16,0,127,170.0,42,8,,secondary
T13322_D1,U001,2022-09-17,0,127,6838.0,18,4,,secondary
T03833,U062,2021-04-16,0,67,2325.0,42,7,,secondary
T09364,U184,2021-04-16,0,67,1609.0,38,0,,secondary
T11469_D1,U025,2021-04-16,0,175,482.0,42,5,,secondary
T10969_D1,U067,2021-04-16,0,195,41.0,18,8,,secondary
T11333_D1,U191,2021-04-16,0,73,1364.0,42,1,,secondary
T01656,U017,2021-04-16,0,24,413.0,18,8,,secondary
T05507,U150,2021-04-16,0,67,102.0,38,9,,secondary
T10869_D1,U112,2021-04-16,0,67,83.0,42,4,,secondary
T11652_D1,U035,2021-04-16,0,42,1353.0,42,9,,secondary
T13313_D1,U171,2021-04-16,0,175,1879.0,49,4,,secondary
T04423,U142,2021-04-16,0,67,236.0,42,1,,secondary
T13347_D3,U063,2021-04-16,0,175,1691.0,55,10,,secondary
T08669,U029,2021-04-16,0,67,636.0,42,2,,secondary
T10583_D1,U069,2021-04-16,0,127,122.0,55,0,,secondary
T14248,U065,2021-04-16,0,180,512.0,55,5,,secondary
T01841,U111,2021-04-16,0,73,185.0,42,4,,secondary
T02066,U088,2021-04-16,0,127,3909.0,42,4,,secondary
T00104,U086,2021-04-16,0,165,227.0,18,5,,secondary
T13482_D4,U184,2021-04-16,0,67,510.0,55,1,,secondary
T00524,U144,2021-04-16,1,106,79740.0,18,0,,secondary
T08259,U178,2021-04-16,0,67,502.0,42,8,,secondary
T09366,U090,2022-06-06,0,42,70.0,38,4,,secondary
T13804_D1,U036,2020-10-17,0,42,145.0,42,10,,secondary
T13009_D1,U077,2021-04-16,0,127,818.0,55,1,,secondary
T12092_D1,U097,2021-01-15,1,106,73824.0,18,7,,secondary
T01940,U007,2021-04-16,1,11,70811.0,55,1,,secondary
T02667,U107,2021-04-16,0,42,1226.0,42,6,,secondary
T09589,U067,2021-04-16,0,67,677.0,55,1,,secondary
T11061_D1,U126,2021-04-16,0,67,895.0,42,8,,secondary
T08944,U093,2021-04-16,0,195,15.0,49,10,,secondary
T13862_D1,U149,2022-07-30,0,73,113.0,42,10,,secondary
T04585,U181,2021-04-16,0,195,96.0,49,6,,secondary
T04066,U148,2021-04-16,0,151,1236.0,18,1,,secondary
T12235_D1,U190,2021-04-16,0,42,7696.0,55,3,,secondary
T05113,U163,2021-04-16,0,67,138.0,42,3,,secondary
T02107,U098,2021-04-16,0,67,303.0,55,3,,secondary
T13453_D1,U087,2019-06-23,0,67,14.0,38,6,,secondary
T13112_D1,U073,2019-05-16,0,127,17.0,18,4,,secondary
T06352,U190,2021-04-16,0,67,203.0,55,1,,secondary
T06416,U005,2021-03-19,0,113,450.0,55,7,,secondary
T10196_D1,U034,2021-04-16,1,106,56672.0,38,6,,secondary
T06347,U104,2022-03-19,0,127,147.0,55,2,,secondary
T11748_D1,U166,2021-04-16,0,151,171.0,42,9,,secondary
T08895,U109,2021-04-16,0,175,777.0,18,4,,secondary
T05821,U145,2021-04-16,0,24,585.0,38,5,,secondary
T00011,U098,2021-04-16,0,113,1126.0,38,7,,secondary
T00386,U002,2020-07-17,1,106,54960.0,42,0,,secondary
T10393_D1,U124,2021-04-16,0,127,37.0,42,3,,secondary
T02098,U127,2021-04-16,0,127,410.0,55,10,,secondary
T05075,U173,2019-09-01,0,127,58.0,38,6,,secondary
T10465_D1,U024,2021-04-16,0,67,45.0,55,6,,secondary
T00775,U119,2021-04-16,0,127,127.0,18,5,,secondary
T13031_D1,U027,2021-04-16,0,127,1665.0,55,8,,secondary
T00760,U020,2021-04-16,0,67,279.0,18,7,,secondary
T05033,U109,2021-04-16,0,127,582.0,38,3,,secondary
T06317,U093,2021-04-16,0,67,421.0,18,2,,secondary
T09843,U060,2021-04-16,0,195,805.0,18,2,,secondary
T06172,U190,2021-04-16,0,127,83.0,55,8,,secondary
T13923_D1,U114,2021-04-16,0,127,4385.0,38,1,,secondary
T14322,U145,2021-04-16,0,127,226.0,38,7,,secondary
T14262,U052,2021-04-16,0,67,411.0,18,2,,secondary
T07089,U051,2021-04-16,0,113,635.0,49,9,,secondary
T08683,U080,2019-05-23,0,113,391.0,38,7,,secondary
T09383,U076,2021-04-16,0,127,788.0,38,8,,secondary
T12195_D1,U038,2021-04-16,0,42,116.0,42,2,,secondary
T09282,U038,2021-04-16,0,42,433.0,55,3,,secondary
T07424,U141,2021-04-16,0,113,870.0,42,1,,secondary
T01480,U036,2021-04-16,0,42,43.0,55,1,,secondary
T07971,U043,2021-04-16,0,73,465.0,18,8,,secondary
T11394_D1,U006,2021-10-21,0,67,261.0,38,5,,secondary
T10127_D2,U191,2022-09-22,0,151,1172.0,18,1,,secondary
T08141,U083,2021-04-16,0,113,25.0,55,3,,secondary
T05395,U059,2021-04-16,0,78,170.0,38,9,,secondary
T10265_D1,U153,2021-04-16,0,67,121.0,38,1,,secondary
T06840,U058,2021-04-16,0,67,131.0,55,4,,secondary
T05663,U165,2021-04-16,0,127,300.0,18,2,,secondary
T00072,U024,2021-04-16,0,127,89.0,38,1,,secondary
T13770_D1,U153,2019-10-04,0,42,140.0,55,8,,secondary
T06705,U019,2021-04-16,0,67,36.0,38,2,,secondary
T10045_D1,U067,2021-04-16,0,67,2338.0,38,2,,secondary
T10920_D1,U157,2021-12-22,0,67,2221.0,42,6,,secondary
T13963_D1,U022,2019-12-06,1,141,49728.0,38,4,,secondary
T12041_D1,U088,2021-04-16,1,11,69284.0,38,4,,secondary
T00825,U033,2021-04-16,0,67,223.0,18,0,,secondary
T08579,U156,2021-04-16,1,106,54851.0,38,6,,secondary
T05816,U151,2021-04-16,0,127,131.0,18,0,,secondary
T00348,U041,2021-04-16,0,127,137.0,18,5,,secondary
T11865_D1,U080,2021-04-16,0,195,652.0,55,2,,secondary
T02808,U055,2022-11-18,0,127,111.0,18,6,,secondary
T06866,U093,2021-01-27,0,42,66.0,55,0,,secondary
T13715_D1,U095,2021-04-16,0,42,399.0,38,2,,secondary
T08166,U191,2021-04-16,0,127,66.0,42,0,,secondary
T09611,U083,2021-04-16,0,67,289.0,18,9,,secondary
T08224,U106,2021-05-27,0,127,433.0,18,7,,secondary
T04633,U041,2020-10-24,0,127,50.0,55,5,,secondary
T00342,U192,2019-10-08,0,127,2258.0,18,1,,secondary
T12602_D1,U163,2022-10-13,0,127,144.0,38,8,,secondary
T09492,U050,2021-04-16,0,24,2325.0,49,2,,secondary
T06092,U190,2020-01-09,0,42,94.0,18,6,,secondary
T10420_D1,U118,2021-04-16,0,67,423.0,38,10,,secondary
T01620,U001,2021-04-16,0,67,1008.0,42,4,,secondary
T05083,U115,2021-04-16,1,106,78958.0,42,6,,secondary
T02491,U181,2021-04-16,0,175,83.0,42,0,,secondary
T13089_D1,U169,2021-04-16,1,11,67416.0,38,6,,secondary
T11368_D1,U115,2021-04-16,0,24,97.0,42,8,,secondary
T02661,U172,2021-04-16,1,141,47385.0,55,4,,secondary
T08226,U013,2022-12-18,0,127,68.0,42,7,,secondary
T01928,U106,2021-04-16,1,11,64743.0,42,5,,secondary
T12662_D1,U083,2021-04-16,0,127,212.0,42,2,,secondary
T08912,U146,2021-04-16,0,24,849.0,18,0,,secondary
T02834,U111,2021-04-16,0,67,119.0,18,5,,secondary
T05180,U001,2021-04-16,0,127,2796.0,42,1,,secondary
T12490_D1,U035,2021-04-16,0,127,677.0,49,4,,secondary
T06862,U179,2021-01-30,0,67,190.0,42,7,,secondary
T12205_D1,U049,2022-07-26,0,127,245.0,38,3,,secondary
T03181,U185,2021-04-16,0,175,3002.0,38,6,,secondary
T01654,U134,2021-04-16,0,127,852.0,55,3,,secondary
T08942,U180,2021-04-16,0,175,114.0,55,5,,secondary
T00689,U048,2019-12-01,0,127,611.0,38,7,,secondary
T13865_D1,U047,2021-08-06,0,195,2034.0,38,9,,secondary
T02862,U084,2019-04-29,0,195,1943.0,18,6,,secondary
T14527,U022,2021-04-16,0,127,1973.0,38,7,,secondary
T11565_D1,U078,2021-04-16,0,127,451.0,38,0,,secondary
T07851,U004,2020-06-16,0,67,240.0,42,4,,secondary
T03097,U179,2021-04-16,0,66,260.0,42,8,,secondary
T09274,U052,2021-04-16,1,141,55853.0,42,0,,secondary
T11664_D1,U124,2021-04-16,0,42,207.0,38,9,,secondary
T10046_D1,U101,2020-04-07,1,141,58130.0,18,8,,secondary
T06879,U128,2021-04-16,0,175,630.0,42,3,,secondary
T00383,U031,2021-04-16,0,127,163.0,42,5,,secondary
T08946,U192,2021-04-16,0,67,552.0,38,2,,secondary
T09483,U175,2021-04-16,0,24,195.0,37,2,,secondary
T14966,U042,2021-04-16,1,141,69254.0,18,6,,secondary
T09857,U192,2021-04-16,1,141,75719.0,42,8,,secondary
T10852_D1,U056,2020-05-05,0,175,97.0,38,9,,secondary
T12182_D1,U186,2021-04-16,0,67,827.0,38,3,,secondary
T01532,U117,2021-04-16,0,67,414.0,55,4,,secondary
T13096_D2,U180,2019-12-21,1,141,61903.0,18,0,,secondary
T00339,U136,2021-04-16,0,175,683.0,38,6,,secondary
T06818,U166,2021-04-16,0,24,8946.0,55,2,,secondary
T02348,U190,2021-04-16,0,67,93.0,38,8,,secondary
T12606_D1,U183,2021-04-16,0,67,271.0,42,3,,secondary
T01252,U076,2021-04-16,0,42,66.0,42,8,,secondary
T10085_D1,U016,2020-03-21,0,175,557.0,18,5,,secondary
T12245_D1,U034,2019-08-25,0,113,838.0,18,2,,secondary
T03671,U040,2021-04-16,0,127,195.0,55,4,,secondary
T08761,U179,2021-09-27,0,175,905.0,38,8,,secondary
T07741,U024,2021-04-16,0,67,323.0,18,3,,secondary
T03454,U120,2021-04-16,0,127,1442.0,42,9,,secondary
T13419_D1,U031,2021-04-16,0,127,200.0,18,5,,secondary
T08629,U076,2020-07-24,0,42,175.0,55,10,,secondary
T09752,U004,2021-04-16,0,42,2906.0,38,3,,secondary
T09111,U166,2021-04-16,0,202,273.0,42,5,,secondary
T00656,U174,2021-04-16,0,67,263.0,42,5,,secondary
T07458,U044,2021-04-16,0,175,175.0,55,1,,secondary
T08747,U113,2021-04-16,0,67,532.0,38,7,,secondary
T04877,U015,2021-04-16,0,67,100.0,38,4,,secondary
T13023_D1,U075,2021-04-16,0,192,705.0,42,1,,secondary
T10235_D1,U170,2021-04-16,1,11,80024.0,18,10,,secondary
T06629,U045,2021-04-16,0,127,735.0,18,9,,secondary
T04389,U150,2021-04-16,0,67,636.0,38,7,,secondary
T07595,U167,2021-04-16,0,127,215.0,38,4,,secondary
T09668,U066,2022-11-06,0,195,212.0,18,3,,secondary
T12562_D2,U046,2020-07-10,0,175,353.0,18,9,,secondary
T08795,U117,2021-04-16,1,141,60927.0,42,9,,secondary
T08804,U104,2021-04-16,0,127,843.0,38,4,,secondary
T04205,U177,2022-11-16,0,67,7773.0,38,7,,secondary
T07336,U162,2021-04-16,0,175,206.0,38,1,,secondary
T04327,U119,2021-04-16,1,106,65380.0,18,6,,secondary
T12232_D1,U109,2021-04-16,0,67,563.0,55,6,,secondary
T10664_D1,U186,2020-09-29,0,42,1292.0,38,5,,secondary
